c_id,c_sur_id,c_so_id,c_url
4916,2010,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4917,2011,28,http://academic.mintel.com/
4918,2012,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4919,2013,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4920,2014,11,
4921,2015,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4922,2016,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4923,2017,28,http://academic.mintel.com/
4924,2018,28,http://academic.mintel.com/
4925,2019,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4926,2020,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4928,2022,28,http://academic.mintel.com/
4929,2023,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4930,2024,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4931,2025,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4932,2026,28,http://academic.mintel.com/
4933,2027,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4934,2028,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=Y8D&site=bsi-live
4935,2029,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=Y82&site=bsi-live
4936,2030,28,http://academic.mintel.com/
4937,2031,28,http://academic.mintel.com/
4938,2032,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4939,2033,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4940,2034,28,http://academic.mintel.com/
6655,442666,70,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/industry/home.aspx
4942,2036,28,http://academic.mintel.com/
4943,2037,28,http://academic.mintel.com/
6564,442574,28,http://academic.mintel.com/
5555,441558,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4947,2041,28,http://academic.mintel.com/
5811,441814,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
4949,2043,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4950,2044,28,http://academic.mintel.com/
5810,441813,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
4952,2046,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4953,2047,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YA8&site=bsi-live
4954,2048,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=Y9X&site=bsi-live
4955,2049,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YAO&site=bsi-live
4956,2050,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YAA&site=bsi-live
4957,2051,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YAI&site=bsi-live
4958,2052,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4959,2053,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4960,2054,28,http://academic.mintel.com/
4961,2055,28,http://academic.mintel.com/
4962,2056,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4963,2057,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4964,2058,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4965,2059,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4966,2060,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4967,2061,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4968,2062,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4969,2063,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4970,2064,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5809,441812,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
5808,441811,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
4973,2067,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4974,2068,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YAQ&site=bsi-live
4975,2069,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4976,2070,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4977,2071,28,http://academic.mintel.com/
4978,2072,28,http://academic.mintel.com/
4979,2073,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4980,2074,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4981,2075,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YAR&site=bsi-live
4982,2076,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YAS&site=bsi-live
4983,2077,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6561,442571,28,http://academic.mintel.com/
4985,2079,28,http://academic.mintel.com/
4986,2080,28,http://academic.mintel.com/
5515,441518,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4988,2082,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YBA&site=bsi-live
4989,2083,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=183G&site=bsi-live
4990,2084,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4991,2085,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4992,2086,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4993,2087,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4994,2088,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4995,2089,28,http://academic.mintel.com/
4996,2090,28,http://academic.mintel.com/
4998,2092,28,http://academic.mintel.com/
4999,2093,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YBK&site=bsi-live
5000,2094,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YBH&site=bsi-live
5001,2095,28,http://academic.mintel.com/
5002,2096,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5807,441810,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
5004,2098,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5005,2099,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5006,2100,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5806,441809,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
5008,2102,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5009,2103,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YBV&site=bsi-live
5010,2104,11,
5011,2105,11,
5012,2106,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5013,2107,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5014,2108,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5015,2109,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5016,2110,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5017,2111,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5018,2112,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YBU&site=bsi-live
5805,441808,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
5020,2114,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5021,2115,28,http://academic.mintel.com/
5022,2116,28,http://academic.mintel.com/
7052,443066,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
5024,2118,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5025,2119,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5026,2120,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5027,2121,28,http://academic.mintel.com/
5578,441580,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5577,441579,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5031,2125,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6572,442582,28,http://academic.mintel.com/
5033,2127,28,http://academic.mintel.com/
6692,442701,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
5035,2129,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1YAD&site=bsi-live
5036,2130,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1XX3&site=bsi-live
5037,2131,28,http://academic.mintel.com/
5282,33,55,
5039,2133,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5040,2134,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5041,2135,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5042,2136,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5576,441578,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5044,2138,28,http://academic.mintel.com/
5554,441557,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5047,2141,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5048,2142,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5049,2143,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDC&site=bsi-live
5050,2144,28,http://academic.mintel.com/
5051,2145,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5052,2146,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5053,2147,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5054,2148,28,http://academic.mintel.com/
5055,2149,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=187W&site=bsi-live
5056,2150,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDM&site=bsi-live
5057,2151,11,
5058,2152,11,
5059,2153,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDN&site=bsi-live
5060,2154,8,http://www.mergentonline.com/
5061,2155,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5062,2156,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDO&site=bsi-live
5063,2157,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5283,441325,55,
5280,441323,55,
5066,2160,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5067,2161,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5068,2162,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5069,2163,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5070,2164,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5071,2165,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5072,2166,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5073,2167,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5074,2168,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5075,2169,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5076,2170,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5077,2171,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5078,2172,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5079,2173,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDW&site=bsi-live
5080,2174,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDT&site=bsi-live
5081,2175,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=185O&site=bsi-live
5450,441455,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=2QZ0&site=bsi-live
5083,2177,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDX&site=bsi-live
5084,2178,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5085,2179,28,http://academic.mintel.com/
5514,441517,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5088,2182,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5089,2183,11,
5090,2184,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=187X&site=bsi-live
5091,2185,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5092,2186,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5093,2187,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5094,2188,28,http://academic.mintel.com/
5095,2189,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5096,2190,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YEH&site=bsi-live
5097,2191,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5098,2192,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5099,2193,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5100,2194,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YEP&site=bsi-live
5101,2194,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5102,2194,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5103,2194,11,
5104,2197,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5105,2198,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5106,2199,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5107,2201,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YEM&site=bsi-live
5108,2202,11,
5546,441549,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5110,2204,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5111,2205,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5112,2206,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5113,2206,28,http://academic.mintel.com/
5114,2208,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5115,2209,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YEY&site=bsi-live
5116,2209,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5117,2210,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5118,2212,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YEV&site=bsi-live
5119,2213,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5804,441807,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=2QZ1&site=bsi-live
6649,442660,28,http://academic.mintel.com/
5513,441516,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5512,441515,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5124,2218,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5125,2219,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5126,2220,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YF9&site=bsi-live
5127,2221,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5128,2222,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5279,441322,55,
5131,2225,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YF8&site=bsi-live
5133,2227,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5134,2228,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5135,2229,28,http://academic.mintel.com/
5136,2230,28,http://academic.mintel.com/
5137,2231,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5138,2232,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5139,2233,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5140,2234,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YFZ&site=bsi-live
5141,2235,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YFU&site=bsi-live
5142,2236,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YGD&site=bsi-live
5143,2237,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5144,2238,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YG8&site=bsi-live
5145,2239,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5146,2240,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YGJ&site=bsi-live
5147,2240,11,
5148,2242,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5149,2243,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YGH&site=bsi-live
5150,2244,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YGR&site=bsi-live
5151,2245,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YGO&site=bsi-live
5152,2246,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5153,2247,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5154,2248,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDK&site=bsi-live
5155,2249,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YDH&site=bsi-live
5156,2250,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5157,2251,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5158,2252,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5159,2253,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5160,2254,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5161,2255,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5162,2256,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5163,2257,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5164,2258,28,http://academic.mintel.com/
5165,2259,28,http://academic.mintel.com/
5166,2260,28,http://academic.mintel.com/
5167,2261,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YGZ&site=bsi-live
5545,441548,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5169,2263,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5170,2264,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YHC&site=bsi-live
5171,2265,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YH7&site=bsi-live
5172,2266,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5509,441512,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5510,441513,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5175,2269,28,http://academic.mintel.com/
6601,442612,28,http://academic.mintel.com/
5177,2271,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5178,2272,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5179,2273,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5180,2274,28,http://academic.mintel.com/
5181,2275,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5182,2276,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5183,2277,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6603,442614,28,http://academic.mintel.com/
5185,2279,28,http://academic.mintel.com/
5186,2280,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5187,2281,28,http://academic.mintel.com/
5188,2282,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5189,2283,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5190,2284,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5191,2285,28,http://academic.mintel.com/
5192,2286,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5193,2287,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5194,2288,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5195,2289,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5196,2290,28,http://academic.mintel.com/
5197,2291,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5198,2292,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5199,2293,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5200,2294,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5201,2295,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YID&site=bsi-live
5202,2296,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YI8&site=bsi-live
5203,2297,11,
5204,2298,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5205,2299,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5206,2300,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5207,2301,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5208,2302,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5209,2303,28,http://academic.mintel.com/
5210,2304,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5211,2305,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5212,2306,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6691,442700,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
5215,2309,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5216,2310,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=YIM&site=bsi-live
5217,2310,28,http://academic.mintel.com/
5218,2312,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5220,2314,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=151A&site=bsi-live
5221,2315,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5222,2316,28,http://academic.mintel.com/
5223,2317,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5225,2319,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5581,441583,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5229,2323,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5230,2324,11,
